Date,AAPL,ABBV,ABT,ACN,ADM,ADSK,AEP,AIG,AMD,AMGN,AMZN,BA,BAC,BAX,BKNG,BLK,BMY,BRK-B,C,CAT,CB,CI,CMCSA,COP,COST,CSCO,CTVA,CVX,D,DE,DHR,DIS,DOW,DUK,EBAY,EOG,F,GE,GILD,GM,GOOGL,GS,HAL,HD,HON,IBM,INTC,JCI,JPM,KMB,KO,LLY,LMT,LOW,MA,MCD,MDT,MET,META,MMM,MO,MRK,MSFT,NEM,NKE,NVDA,ORCL,OXY,PEP,PFE,PG,PNC,PSX,QCOM,ROP,RTX,SBUX,SCHW,SO,SPGI,SRE,STT,SYK,T,TEL,TGT,TJX,TMO,TRV,TSLA,UNH,UNP,UPS,V,VLO,VZ,WFC,WMT,XOM,YUM
2023-04-10,160.41229248046875,149.56199645996094,99.6056137084961,274.00408935546875,75.08734893798828,198.13999938964844,87.18502807617188,48.91999435424805,95.4800033569336,235.5556182861328,102.16999816894531,210.77999877929688,26.42850112915039,39.89750289916992,2544.747802734375,627.48388671875,64.22928619384766,312.6199951171875,42.99521255493164,208.1006622314453,190.4491729736328,254.04086303710938,35.983604431152344,99.65876770019531,476.7409973144531,48.32974624633789,58.88311004638672,154.89413452148438,52.28932571411133,366.6500244140625,219.1875457763672,99.57982635498047,49.874107360839844,91.31037902832031,41.645137786865234,112.42668914794922,11.074641227722168,74.51907348632812,76.59571838378906,34.979957580566406,105.93354034423828,308.2012939453125,31.741243362426758,276.7602233886719,183.6078643798828,121.1478271484375,31.74040985107422,53.91242218017578,121.76390075683594,126.07294464111328,58.98861312866211,361.6038818359375,470.79052734375,192.1825408935547,355.94415283203125,270.9319763183594,75.10262298583984,55.817203521728516,213.7426300048828,78.95460510253906,37.674072265625,106.45599365234375,284.85943603515625,48.07798385620117,118.06442260742188,27.561100006103516,91.4129409790039,62.1895637512207,172.20516967773438,37.3471565246582,143.67172241210938,112.35096740722656,97.80451202392578,118.79457092285156,431.2923583984375,94.88633728027344,99.93843078613281,50.1066780090332,66.87940979003906,333.2563781738281,72.75125885009766,72.02535247802734,282.6773681640625,17.359619140625,121.99384307861328,158.63125610351562,76.17488861083984,571.1591796875,165.95721435546875,184.50999450683594,499.3606872558594,189.5347900390625,173.6161346435547,223.00338745117188,126.97222137451172,34.3164176940918,36.545501708984375,48.896827697753906,106.97230529785156,126.15263366699219
2023-04-11,159.194580078125,149.6547393798828,99.2118148803711,278.5274658203125,76.34426879882812,197.77999877929688,87.09272003173828,49.006141662597656,94.02999877929688,236.05320739746094,99.91999816894531,212.32000732421875,27.156843185424805,40.578704833984375,2538.714111328125,636.8606567382812,64.00080871582031,313.70001220703125,43.623687744140625,212.99591064453125,192.44081115722656,257.3045349121094,36.12479019165039,100.41127014160156,481.3941650390625,47.6612434387207,59.508174896240234,155.75010681152344,52.39759063720703,370.0509948730469,219.4862060546875,99.194580078125,50.213687896728516,91.51301574707031,41.741092681884766,113.65023803710938,11.205236434936523,74.1636962890625,76.54009246826172,34.66667556762695,104.84872436523438,310.487060546875,32.35515594482422,279.2315673828125,184.09637451171875,120.58382415771484,31.574481964111328,54.208961486816406,122.36372375488281,126.46351623535156,58.88510513305664,358.6874084472656,462.3461608886719,193.6832275390625,359.8876037597656,271.6002502441406,75.81397247314453,56.41779708862305,212.84686279296875,80.33761596679688,38.1735725402832,106.3425521850586,278.402099609375,46.97695541381836,119.41057586669922,27.1513671875,91.61767578125,62.461273193359375,171.9420166015625,37.40085983276367,143.38624572753906,112.45207977294922,99.20226287841797,118.10641479492188,433.7343444824219,94.98158264160156,100.89258575439453,50.09698486328125,66.6844711303711,336.28570556640625,72.4982681274414,73.1895980834961,284.9231872558594,17.4660701751709,122.4222640991211,159.17567443847656,76.1360092163086,573.1679077148438,166.8223114013672,186.7899932861328,504.9729309082031,190.04119873046875,175.6145477294922,224.99281311035156,128.4853515625,34.40362548828125,37.245574951171875,48.75388717651367,107.7287826538086,126.60486602783203
2023-04-12,158.50157165527344,150.56353759765625,98.5106201171875,277.1114196777344,76.08162689208984,193.16000366210938,87.01885986328125,49.120994567871094,92.33000183105469,234.2412567138672,97.83000183105469,212.33999633789062,26.939287185668945,40.37055969238281,2519.701904296875,633.3323974609375,64.1653060913086,314.54998779296875,43.36491012573242,212.89935302734375,193.55807495117188,251.7910919189453,35.42827224731445,101.14496612548828,472.416015625,47.18105697631836,60.34810256958008,156.3023681640625,52.22618103027344,373.5102844238281,219.56524658203125,96.7448501586914,50.839237213134766,91.56829833984375,41.050201416015625,114.2386703491211,11.031107902526855,74.3137435913086,76.18770599365234,33.893253326416016,104.14209747314453,313.2090759277344,32.220863342285156,276.0663757324219,185.09255981445312,118.84561157226562,31.252397537231445,54.87855529785156,122.34468841552734,127.15168762207031,58.98861312866211,363.62371826171875,462.5925598144531,192.17294311523438,357.56500244140625,272.3830871582031,75.63613891601562,56.314571380615234,212.99612426757812,80.19163513183594,37.953453063964844,107.53367614746094,279.0517578125,46.779335021972656,119.75922393798828,26.477806091308594,91.5494384765625,62.91732406616211,171.60360717773438,37.02496337890625,143.7764129638672,110.05243682861328,98.80157470703125,114.95230102539062,437.4616394042969,96.69605255126953,100.75900268554688,50.30043411254883,66.95368957519531,337.1512756347656,72.12348175048828,72.84498596191406,284.5014953613281,17.537029266357422,122.08147430419922,153.47808837890625,74.54214477539062,576.121337890625,167.10107421875,180.5399932861328,505.1861877441406,189.87876892089844,173.24200439453125,224.36251831054688,125.67523193359375,34.18560791015625,37.07528305053711,48.51673126220703,107.61671447753906,126.9994125366211
2023-04-13,163.90704345703125,152.2574462890625,100.01652526855469,278.5860290527344,76.184814453125,196.30999755859375,86.75113677978516,49.40814208984375,92.08999633789062,236.06259155273438,102.4000015258789,213.58999633789062,27.014957427978516,40.85307693481445,2601.190673828125,637.8591918945312,64.60398864746094,318.04998779296875,43.71611785888672,214.02902221679688,194.42271423339844,254.7263946533203,35.81418228149414,102.56529235839844,480.6605529785156,47.83072280883789,61.256404876708984,158.3916473388672,52.65019607543945,373.8503112792969,223.4652099609375,99.60945892333984,50.866050720214844,91.319580078125,41.84665298461914,114.05531311035156,10.848272323608398,74.47168731689453,77.2170181274414,33.80514907836914,106.91883087158203,315.0015563964844,32.43190002441406,277.6917419433594,187.65013122558594,118.2538833618164,31.359760284423828,55.0029182434082,122.81121826171875,127.83055114746094,59.421451568603516,369.63397216796875,466.4214172363281,193.80831909179688,365.34326171875,275.982421875,76.36619567871094,56.09873580932617,219.3163604736328,81.55928039550781,38.07197952270508,109.26368713378906,285.3023986816406,48.012107849121094,122.44182586669922,26.445825576782227,93.15812683105469,62.84939956665039,173.31436157226562,37.11446762084961,144.44264221191406,111.62464141845703,99.02520751953125,115.77427673339844,437.49127197265625,96.84844207763672,102.08528137207031,49.88385009765625,67.26932525634766,342.14776611328125,72.5029525756836,73.4038314819336,285.98236083984375,17.7055721282959,122.6851577758789,153.25282287597656,75.02809143066406,587.835693359375,166.48590087890625,185.89999389648438,510.0713195800781,189.10482788085938,174.29139709472656,229.16864013671875,125.1207504272461,34.290260314941406,37.51992416381836,48.56546401977539,108.12103271484375,129.57826232910156
2023-04-14,163.56053161621094,151.22799682617188,100.35438537597656,272.7070617675781,76.71947479248047,194.66000366210938,85.3940658569336,49.23585891723633,91.75,234.71066284179688,102.51000213623047,201.7100067138672,27.92302703857422,40.73008346557617,2621.2021484375,657.44970703125,64.3846435546875,319.739990234375,45.804874420166016,215.96974182128906,190.206298828125,250.17860412597656,35.72946548461914,102.05736541748047,474.2985534667969,47.5859260559082,60.68017578125,158.71380615234375,52.26226043701172,376.79461669921875,221.05848693847656,98.6809310913086,50.490718841552734,89.93791198730469,41.76987838745117,114.35621643066406,10.900511741638184,75.37198638916016,76.9666519165039,33.765987396240234,108.35197448730469,319.5445861816406,32.25923538208008,277.7297668457031,188.27279663085938,118.47579193115234,31.125511169433594,54.99335861206055,132.08465576171875,127.70963287353516,59.32735824584961,369.2202453613281,462.48828125,194.49127197265625,368.0909118652344,275.8965148925781,75.54253387451172,56.88700866699219,220.45101928710938,81.26730346679688,38.12277603149414,109.00843811035156,281.6603088378906,46.60054016113281,121.97697448730469,26.740633010864258,93.31411743164062,62.56800079345703,172.49655151367188,36.863868713378906,143.7097930908203,112.02915954589844,99.01589965820312,114.8471908569336,434.92071533203125,96.84844207763672,102.54326629638672,49.186309814453125,66.78657531738281,342.13787841796875,71.69247436523438,74.54013061523438,286.12945556640625,17.678958892822266,122.60725402832031,151.12208557128906,75.01837158203125,585.5584716796875,161.84312438964844,185.0,496.0747985839844,189.68765258789062,175.997802734375,230.47854614257812,123.9271240234375,34.20304489135742,37.50100326538086,48.237335205078125,108.38253021240234,129.7899627685547
2023-04-17,163.580322265625,150.8442840576172,100.89496612548828,273.41998291015625,77.10405731201172,197.08999633789062,86.12337493896484,49.695289611816406,89.87000274658203,232.89869689941406,102.73999786376953,205.02999877929688,28.727041244506836,40.654396057128906,2647.10888671875,664.1350708007812,64.521728515625,323.7900085449219,45.92502212524414,217.4759979248047,192.56712341308594,249.763427734375,35.851829528808594,99.33895874023438,476.8471984863281,47.341121673583984,61.305233001708984,157.31478881835938,52.938880920410156,380.34130859375,224.64219665527344,99.07605743408203,50.84817886352539,90.64717102050781,42.009765625,113.5757064819336,11.039814949035645,76.42231750488281,77.55084991455078,34.40234375,105.46577453613281,322.1622314453125,32.07697677612305,280.7808532714844,189.52761840820312,118.1799087524414,31.369522094726562,55.70121383666992,133.1319580078125,128.91856384277344,59.71315002441406,366.8752136230469,464.0520935058594,197.20404052734375,368.41705322265625,276.2115173339844,76.86226654052734,57.75035095214844,217.83334350585938,82.0433349609375,38.469879150390625,108.7248306274414,284.2786560058594,45.61244583129883,122.20941925048828,26.984477996826172,93.1971206665039,61.07366180419922,173.38015747070312,36.85492706298828,143.7573699951172,116.44144439697266,96.8354263305664,114.10165405273438,437.8966064453125,98.21051025390625,103.34477233886719,51.12392044067383,67.15792846679688,343.26898193359375,72.60601043701172,67.69432830810547,287.12982177734375,17.554771423339844,123.40569305419922,152.71778869628906,75.42654418945312,585.31982421875,164.6403045654297,187.0399932861328,489.8325500488281,191.1304168701172,176.38107299804688,229.94668579101562,120.58130645751953,34.41234588623047,39.07142639160156,48.57521057128906,107.12171936035156,131.92620849609375
2023-04-18,164.80796813964844,149.3562469482422,100.53781127929688,273.400390625,77.432373046875,197.4499969482422,85.3663558959961,50.2121467590332,89.77999877929688,231.039794921875,102.30000305175781,208.3699951171875,28.906763076782227,40.51247787475586,2667.515625,660.017333984375,64.18358612060547,324.6300048828125,46.28548049926758,217.43734741210938,195.94802856445312,250.7483367919922,36.0212516784668,98.71817016601562,479.7047119140625,47.36936950683594,61.500572204589844,156.94662475585938,51.74803161621094,385.46209716796875,224.98475646972656,99.6983642578125,50.74094009399414,89.7260513305664,42.259254455566406,111.90188598632812,11.083346366882324,77.76486206054688,77.68995666503906,34.58835983276367,104.00276184082031,316.68975830078125,32.49905014038086,284.1551818847656,188.63677978515625,118.1429443359375,31.066953659057617,55.6629524230957,134.6267547607422,129.0115966796875,59.807247161865234,364.4710998535156,475.2070007324219,200.18617248535156,367.9821472167969,277.7391357421875,76.4223403930664,57.534523010253906,216.86788940429688,81.65147399902344,39.0625114440918,108.5546646118164,283.8553771972656,45.979454040527344,122.2287826538086,27.649045944213867,94.05509948730469,61.13188934326172,173.7373809814453,36.29108810424805,143.90966796875,116.13426208496094,97.19883728027344,113.12677001953125,436.710205078125,99.68685913085938,102.96310424804688,52.3155517578125,67.38072204589844,346.37701416015625,73.09324645996094,69.76204681396484,285.3056945800781,17.581382751464844,124.38912200927734,152.43618774414062,75.57233428955078,581.6005859375,165.33241271972656,184.30999755859375,488.9892883300781,190.58580017089844,177.1384735107422,230.06491088867188,119.462890625,33.958866119384766,39.61067199707031,48.68241500854492,109.21373748779297,132.38809204101562
2023-04-19,165.95639038085938,150.8723602294922,108.3954849243164,273.34185791015625,76.86955261230469,196.55999755859375,86.35417175292969,50.891727447509766,89.94000244140625,231.15243530273438,104.30000305175781,208.7100067138672,28.433809280395508,41.26936340332031,2647.33642578125,661.16796875,63.84543991088867,323.0899963378906,46.581233978271484,216.90631103515625,198.67803955078125,247.2819061279297,36.0024299621582,99.009765625,478.8648376464844,45.232051849365234,60.79737091064453,157.0938720703125,51.81118392944336,381.6530456542969,223.77261352539062,97.54496002197266,50.43709945678711,90.63795471191406,41.94260025024414,111.71382141113281,10.63931655883789,78.20711517333984,77.99595642089844,33.854095458984375,103.68428802490234,319.5160827636719,32.71966552734375,282.2161560058594,189.47970581054688,116.79304504394531,30.40325164794922,56.31342315673828,134.4553680419922,128.70468139648438,59.92015838623047,365.0228576660156,469.2835998535156,200.88839721679688,368.4566345214844,278.082763671875,79.43618774414062,58.00373077392578,214.68817138671875,81.5054931640625,39.33342361450195,107.89290618896484,283.9341125488281,45.41482925415039,121.70581817626953,27.912870407104492,93.41160583496094,60.61759948730469,173.63397216796875,36.01365280151367,143.93820190429688,119.49466705322266,96.0340576171875,113.2988052368164,438.0350646972656,99.14393615722656,102.24748992919922,53.81719970703125,67.59425354003906,346.2392883300781,74.01616668701172,70.12528991699219,293.53375244140625,17.474937438964844,124.87596893310547,152.53944396972656,75.81531524658203,576.6881713867188,175.49266052246094,180.58999633789062,471.27056884765625,193.00311279296875,178.8813934326172,229.05047607421875,116.91593933105469,33.662353515625,39.96070861816406,48.734397888183594,108.86817169189453,131.94544982910156
2023-04-20,164.9861602783203,151.36839294433594,106.52276611328125,269.09381103515625,75.97843933105469,194.63999938964844,86.32647705078125,50.09729766845703,90.11000061035156,228.5706329345703,103.80999755859375,207.22999572753906,28.282466888427734,40.919307708740234,2631.993896484375,662.2521362304688,63.543846130371094,323.82000732421875,45.65700912475586,214.60836791992188,198.15342712402344,246.97293090820312,35.51298904418945,97.61763763427734,488.0843811035156,43.857391357421875,60.44576644897461,156.32992553710938,51.61270523071289,379.311279296875,218.13351440429688,96.87326049804688,49.77581024169922,90.47216033935547,41.625946044921875,111.20603942871094,10.334589958190918,78.78361511230469,78.5338134765625,32.83592987060547,104.78900909423828,321.24224853515625,32.489444732666016,283.79400634765625,188.46435546875,116.83003234863281,30.120208740234375,56.04557800292969,134.06500244140625,129.392822265625,60.18362808227539,369.2990417480469,464.9618835449219,201.78302001953125,370.6309814453125,277.8250427246094,78.1445541381836,57.0653076171875,212.0705108642578,80.4682388305664,38.93552017211914,107.93073272705078,281.6307678222656,45.05722427368164,120.52428436279297,27.086408615112305,92.45614624023438,60.19065475463867,174.20738220214844,35.66461181640625,144.46588134765625,116.91618347167969,94.34745788574219,113.3943862915039,438.16357421875,97.95332336425781,102.14253234863281,52.3155517578125,67.78921508789062,347.1048583984375,73.5242691040039,69.84586334228516,296.2699279785156,15.656476020812988,124.25279998779297,150.4462890625,76.84547424316406,562.7760620117188,172.31097412109375,162.99000549316406,472.4918518066406,193.57640075683594,177.92324829101562,231.04977416992188,115.55316925048828,32.43272018432617,39.42145919799805,49.04627990722656,107.99961853027344,132.31109619140625
2023-04-21,163.3723907470703,151.9954071044922,107.7873306274414,269.8554992675781,75.50944519042969,194.08999633789062,86.70497131347656,49.34114074707031,88.43000030517578,228.9461669921875,106.95999908447266,205.14999389648438,28.25408935546875,42.8493766784668,2658.26708984375,647.56884765625,64.42120361328125,324.3299865722656,45.315032958984375,213.8317413330078,195.46226501464844,243.43893432617188,35.522396087646484,96.1878890991211,488.82769775390625,44.28108215332031,60.04534149169922,155.65806579589844,52.063785552978516,375.7548828125,222.059814453125,98.3549575805664,49.034080505371094,90.60111999511719,41.36686325073242,110.31269073486328,10.28235149383545,78.58619689941406,80.27714538574219,32.84571838378906,104.908447265625,324.04010009765625,32.03860855102539,285.1913146972656,187.8225555419922,116.24754333496094,29.573631286621094,56.06471252441406,133.80795288085938,131.6526336669922,60.26831817626953,379.57568359375,457.33258056640625,203.01434326171875,370.8681945800781,278.8370361328125,80.24113464355469,56.464717864990234,211.89132690429688,80.2761459350586,39.07097244262695,109.06517028808594,281.2862548828125,44.81255340576172,121.57022857666016,27.101394653320312,92.76813507080078,60.035396575927734,174.2825469970703,35.98680114746094,149.46498107910156,114.84967041015625,93.32243347167969,112.55329895019531,440.35833740234375,97.39137268066406,103.23026275634766,52.121788024902344,68.33695983886719,345.9344177246094,73.45867156982422,68.57916259765625,297.6821594238281,16.162097930908203,125.02201843261719,152.2296905517578,76.2234878540039,568.4940795898438,172.54168701171875,165.0800018310547,468.96368408203125,189.99343872070312,178.1331329345703,230.50807189941406,112.43289947509766,32.54609298706055,39.01466751098633,49.293182373046875,108.34518432617188,133.10977172851562
